TotalPurchases,TotalSpent,MembershipLevel,LastPurchaseDate,Churn,FavoriteCategory,Customer ID
99,12762.62161949165,Platinum,2023-12-26,0.0,Electronics,11077
53,7006.376455550472,Gold,2023-12-14,0.0,Health & Personal Care,15809
103,11002.805597786379,Platinum,2023-10-01,0.0,Office Products,12071
69,12142.9700860011,Platinum,2023-12-08,0.0,Health & Personal Care,11596
21,2810.172151968929,Silver,2023-04-12,1.0,Electronics,12793
78,8615.573812095132,Gold,2023-12-21,0.0,Clothing,15889
2,4789.332408614544,Silver,2023-12-03,,Pet Supplies,13634
45,4447.421085633382,Silver,2023-02-08,1.0,Sports and Outdoors,14126
87,8525.811985741731,Gold,2023-12-16,0.0,Home and Kitchen,15127
67,296.44235571246963,Bronze,2023-08-04,1.0,Beauty,13039
34,9398.691851433005,Gold,2023-11-04,0.0,Electronics,19371
53,10417.7055006923,Platinum,2023-11-23,0.0,Beauty,17404
70,7244.927865240259,Gold,2023-12-26,0.0,Office Products,11083
6,10945.632959194032,Platinum,2023-12-28,0.0,Electronics,10967
41,4295.667275226291,Silver,2023-09-18,1.0,Clothing,12869
78,7236.253390059631,Gold,2023-12-04,0.0,Health & Personal Care,19308
98,5288.221881105402,Gold,2023-03-20,1.0,Office Products,14551
24,9642.50562611781,Gold,2023-11-24,,Electronics,18978
93,7347.111146642551,Gold,2023-01-25,1.0,Electronics,10835
72,2740.649925472554,Silver,2023-02-15,1.0,Home and Kitchen,10041
98,9318.368550053894,Gold,2023-04-30,1.0,Pet Supplies,17634
73,6762.636621503435,Gold,,0.0,Sports and Outdoors,11637
7,10886.32434826131,Platinum,2023-11-15,0.0,Grocery,17047
6,9541.72320343371,Gold,2023-11-24,0.0,Grocery,15242
32,11056.001751782844,Platinum,2023-12-06,0.0,Pet Supplies,16094
88,530.1214462089581,Bronze,2023-12-21,0.0,Health & Personal Care,19239
64,5377.659765269073,Gold,2023-11-07,0.0,Clothing,11012
10,1015.7158822431071,Silver,2023-08-15,1.0,Electronics,15740
90,7177.59245970741,Gold,2023-10-23,0.0,Sports and Outdoors,11033
33,3641.1920345094622,Silver,2023-05-02,1.0,Furniture,11454
53,12729.968555842283,Platinum,2023-12-07,0.0,Health & Personal Care,18620
65,12706.107416025514,Platinum,2023-11-12,0.0,Office Products,11939
34,9554.310238693717,Gold,2023-11-25,0.0,Home and Kitchen,11569
78,896.7481294866235,Bronze,2023-04-23,1.0,Clothing,15345
35,2284.0142103257763,Silver,2023-01-18,1.0,Health & Personal Care,14667
103,1969.8958992895807,Silver,2023-10-12,0.0,Grocery,13829
76,6983.1724490396955,Gold,2023-11-16,0.0,Beauty,11427
16,12111.43914349651,Platinum,2023-12-13,0.0,Grocery,18839
94,7148.0333255526675,Gold,,0.0,Sports and Outdoors,14891
38,5845.138301815683,Gold,2023-11-09,0.0,Office Products,16667
57,12494.684767701172,Platinum,2023-12-22,0.0,Beauty,19201
90,4570.236563338131,Silver,2023-08-14,1.0,Beauty,18822
45,1889.0258088706653,Silver,2023-10-07,0.0,Beauty,14112
11,6182.259193461544,Gold,2023-12-15,0.0,Home and Kitchen,19385
46,11514.447389551693,Platinum,2023-12-10,,Furniture,19064
98,1977.804735570207,Silver,2023-04-10,1.0,Grocery,12993
25,6250.244988381066,Gold,2023-12-27,0.0,Office Products,12982
49,3147.3382155926133,Silver,2023-09-15,1.0,Furniture,15668
57,13085.709470153495,Platinum,2023-11-20,0.0,Furniture,19567
19,2225.868299464469,Silver,2023-03-04,1.0,Sports and Outdoors,14418
3,11610.131202666102,Platinum,2023-03-16,1.0,Office Products,10920
31,4713.698873237794,Silver,2023-01-23,1.0,Pet Supplies,16987
26,7560.531148964856,Gold,2023-02-10,1.0,Sports and Outdoors,15519
93,6125.079945698297,Gold,2023-11-19,0.0,Grocery,14045
70,7627.040514873719,Gold,2023-11-05,0.0,Clothing,16114
15,637.676190611765,Bronze,2023-05-01,1.0,Pet Supplies,14959
23,6546.571823722351,Gold,2023-12-31,0.0,Office Products,13526
84,6667.1213232574655,Gold,2023-12-12,0.0,Grocery,15824
44,755.4638201911478,Bronze,,1.0,Beauty,18255
15,7521.376073854645,Gold,2023-12-08,0.0,Furniture,17335
68,13032.564753784014,Platinum,2023-02-28,1.0,Office Products,19290
16,2275.9476603174535,Silver,2023-08-01,1.0,Grocery,10179
88,8468.486586556797,Gold,2023-12-29,0.0,Sports and Outdoors,17863
18,8069.804224622081,Gold,2023-11-18,0.0,Pet Supplies,10655
26,10940.918196547073,Platinum,2023-11-13,0.0,Health & Personal Care,17741
42,8965.704824644026,Gold,2023-11-08,0.0,Clothing,17521
36,7842.551593333989,Gold,,0.0,Home and Kitchen,11272
50,12985.571153967318,Platinum,,1.0,Clothing,10594
79,6322.458864018827,Gold,2023-11-06,0.0,Clothing,10919
41,11900.329313358156,Platinum,2023-11-05,0.0,Grocery,12401
14,4691.171340945477,Silver,2023-02-23,1.0,Home and Kitchen,12893
12,5239.462014774434,Gold,,1.0,Electronics,19934
3,10491.239150390045,Platinum,2023-12-06,0.0,Grocery,16938
3,12258.976520404638,Platinum,2023-12-15,0.0,Furniture,17503
87,7789.681046775235,Gold,2023-05-06,1.0,Electronics,12941
66,5087.075411027058,Gold,2023-11-23,0.0,Beauty,18752
5,8706.818615179656,Gold,2023-12-10,0.0,Pet Supplies,15298
88,8773.404385765563,Gold,,0.0,Office Products,16929
76,4095.7813948268786,Silver,2023-09-16,1.0,Sports and Outdoors,18430
88,1727.9529140772306,Silver,2023-01-15,1.0,Furniture,19283
15,938.8283598863421,Bronze,2023-05-08,1.0,Health & Personal Care,18794
41,13115.05349606475,Platinum,2023-12-07,0.0,Pet Supplies,13901
53,9537.468805405098,Gold,2023-09-18,1.0,Sports and Outdoors,17369
64,6905.52126392416,Gold,2023-05-17,1.0,Beauty,19860
29,1778.4998632284496,Silver,2023-10-31,0.0,Electronics,18049
63,8951.344647454976,Gold,2023-02-04,1.0,Home and Kitchen,13678
93,6267.568663004743,Gold,2023-12-09,0.0,Pet Supplies,17799
37,2282.3037260958645,Silver,2023-08-13,1.0,Pet Supplies,16979
57,6390.052711813853,Gold,2023-04-23,1.0,Home and Kitchen,19231
68,3854.6645208706086,Silver,2023-02-12,1.0,Office Products,19660
62,12340.410796536813,Platinum,2023-11-19,0.0,Electronics,19052
49,6536.138953465149,Gold,2023-11-16,0.0,Furniture,13864
36,10962.549540805327,Platinum,2023-12-20,0.0,Electronics,17227
24,2173.3001183098795,Silver,2023-04-20,1.0,Beauty,15303
18,3518.6373956426514,Silver,2023-12-16,0.0,Beauty,18128
51,6320.739005596318,Gold,2023-12-06,0.0,Home and Kitchen,10181
34,912.9621067205774,Bronze,2023-03-02,1.0,Grocery,16142
83,11555.869666636916,Platinum,2023-12-19,,Furniture,11628
7,4177.098740175705,Silver,2023-09-30,1.0,Office Products,14415
11,1039.667681779504,Silver,2023-07-11,1.0,Furniture,11734
82,11505.101448717276,Platinum,,0.0,Home and Kitchen,13306
36,9595.208871256424,Gold,,1.0,Beauty,12138
99,6328.327585453379,Gold,2023-12-11,,Beauty,10309
20,2796.0824712285907,Silver,2023-09-18,,Beauty,13419
55,5742.990587590232,Gold,2023-12-14,0.0,Home and Kitchen,18224
8,7919.9547522879575,Gold,2023-12-12,0.0,Health & Personal Care,16387
67,5650.287370223796,Gold,,1.0,Pet Supplies,15516
17,10993.286917170284,Platinum,2023-01-24,1.0,Beauty,10211
44,6097.996561846561,Gold,2023-12-09,0.0,Electronics,18239
99,382.3593355393434,Bronze,2023-01-08,1.0,Health & Personal Care,18961
87,10688.708641447834,Platinum,2023-07-14,1.0,Electronics,16707
46,12990.411464798912,Platinum,2023-03-12,1.0,Clothing,13861
61,12541.937707045967,Platinum,2023-12-19,0.0,Home and Kitchen,11613
51,1491.8875938116157,Silver,2023-09-18,1.0,Sports and Outdoors,16794
55,7204.465841796206,Gold,2023-11-09,0.0,Sports and Outdoors,18774
41,10762.723894657942,Platinum,2023-12-21,0.0,Beauty,15077
65,1654.758202112634,Silver,2023-02-07,1.0,Beauty,19702
3,7375.428777986114,Gold,,0.0,Pet Supplies,15820
22,6254.6471188698415,Gold,2023-05-09,1.0,Pet Supplies,13862
75,5955.703045180166,Gold,2023-11-19,0.0,Furniture,10189
35,10113.387586818535,Platinum,2023-12-11,0.0,Home and Kitchen,14620
17,4881.590015118434,Silver,2023-10-30,0.0,Sports and Outdoors,18390
33,7298.822653149903,Gold,2023-11-07,0.0,Furniture,15502
17,11545.492906510852,Platinum,2023-12-07,0.0,Health & Personal Care,17506
42,840.4921891001949,Bronze,2023-07-21,,Pet Supplies,10001
11,10264.89430511851,Platinum,2023-12-02,0.0,Furniture,18583
73,256.7779259550058,Bronze,2023-01-12,1.0,Electronics,10744
27,4001.368823915041,Silver,2023-04-12,1.0,Clothing,10496
37,12915.296069690417,Platinum,2023-11-11,0.0,Office Products,13116
101,10949.818634409234,Platinum,2023-11-08,,Home and Kitchen,18975
65,8030.900456214038,Gold,2023-11-28,0.0,Sports and Outdoors,14048
9,10911.138436600051,Platinum,2023-12-22,0.0,Pet Supplies,14396
98,2141.7255370455505,Silver,2023-06-03,1.0,Furniture,10513
42,12402.2320561728,Platinum,2023-12-18,0.0,Furniture,19215
24,148.42023025966566,Bronze,2023-09-23,1.0,Furniture,15122
16,4592.928956997948,Silver,2023-03-30,1.0,Pet Supplies,10165
19,7562.298452757754,Gold,2023-11-14,0.0,Beauty,14324
13,8889.705288249002,Gold,2023-12-22,0.0,Pet Supplies,10117
18,12303.612674935666,Platinum,,0.0,Health & Personal Care,15636
53,3343.5919746304107,Silver,2023-01-19,1.0,Pet Supplies,11573
16,4625.276519624631,Silver,2023-09-05,1.0,Home and Kitchen,17305
96,956.4273478824325,Bronze,2023-10-14,0.0,Beauty,13730
102,1063.359199225483,Silver,2023-08-10,1.0,Furniture,12190
42,4095.163604789043,Silver,2023-12-10,0.0,Electronics,12663
102,13074.223285998336,Platinum,2023-11-20,0.0,Beauty,19909
89,2600.5497730515613,Silver,2023-04-26,1.0,Grocery,18597
54,3213.733419695468,Silver,2023-12-17,0.0,Home and Kitchen,15045
54,915.3406209657771,Bronze,2023-09-09,1.0,Electronics,12902
12,8629.5513601007,Gold,2023-06-19,1.0,Sports and Outdoors,19328
8,2817.966693710043,Silver,2023-11-02,0.0,Beauty,11997
39,8604.850096318902,Gold,2023-12-31,0.0,Grocery,18817
6,8745.65803255003,Gold,2023-11-24,0.0,Beauty,11664
2,11734.826846554948,Platinum,2023-12-24,0.0,Furniture,18257
53,11434.990653742787,Platinum,,1.0,Pet Supplies,10529
8,3066.037771637282,Silver,2023-10-02,0.0,Grocery,15033
88,5861.198136099187,Gold,,0.0,Grocery,16342
12,8630.976118412666,Gold,2023-12-29,0.0,Sports and Outdoors,11979
63,10157.73093819346,Platinum,2023-10-02,,Pet Supplies,17533
17,4153.413242770368,Silver,2023-04-13,1.0,Electronics,12337
56,608.3638491536747,Bronze,2023-07-09,1.0,Beauty,13683
97,7424.2649921158045,Gold,2023-12-07,0.0,Office Products,17893
11,11146.777909274893,Platinum,2023-12-02,0.0,Beauty,19242
70,12644.03860163388,Platinum,2023-07-07,1.0,Pet Supplies,15037
32,5391.085483281308,Gold,,0.0,Beauty,13671
7,8189.890463698905,Gold,2023-12-21,0.0,Pet Supplies,19146
81,1740.7327826216635,Silver,2023-09-10,1.0,Clothing,10343
86,11779.481085837104,Platinum,2023-11-07,0.0,Office Products,16536
100,12608.848048176053,Platinum,2023-12-30,0.0,Home and Kitchen,19326
70,4475.223052124005,Silver,2023-08-03,1.0,Electronics,14125
13,9791.78821249168,Gold,2023-11-22,0.0,Home and Kitchen,19829
19,12852.28229481124,Platinum,2023-11-14,0.0,Pet Supplies,18772
98,3087.768279507362,Silver,2023-09-08,,Clothing,15791
8,6292.733651724953,Gold,2023-12-20,0.0,Home and Kitchen,19668
35,10306.024646957614,Platinum,2023-11-05,0.0,Electronics,13253
101,12610.704620501692,Platinum,2023-12-04,0.0,Sports and Outdoors,15012
53,2597.3519566528867,Silver,2023-08-26,1.0,Electronics,18384
37,3221.788726849252,Silver,2023-04-20,1.0,Furniture,12210
100,10896.609980171297,Platinum,2023-11-23,0.0,Furniture,11328
35,12142.37300554233,Platinum,2023-11-08,0.0,Electronics,13822
62,12206.841856174158,Platinum,2023-12-05,0.0,Sports and Outdoors,14726
95,6669.9546668747225,Gold,2023-11-22,0.0,Grocery,15915
98,7029.317723255471,Gold,2023-11-23,0.0,Electronics,12840
81,7039.377988486775,Gold,2023-12-23,0.0,Grocery,16035
84,12234.828148230454,Platinum,2023-11-21,0.0,Health & Personal Care,16430
54,3544.248759260334,Silver,2023-07-26,1.0,Office Products,12701
53,10313.256541705148,Platinum,2023-11-29,0.0,Grocery,11835
101,4734.384806183461,Silver,2023-03-17,1.0,Beauty,12651
53,7115.901646489062,Gold,2023-02-15,1.0,Home and Kitchen,12650
104,11559.26943613876,Platinum,2023-11-08,0.0,Health & Personal Care,17886
66,9951.522881403609,Gold,2023-11-10,0.0,Health & Personal Care,13466
82,10735.923369992084,Platinum,2023-12-30,0.0,Clothing,13152
88,5394.6586292735465,Gold,2023-11-27,,Home and Kitchen,14159
92,10100.246652640117,Platinum,2023-11-07,0.0,Health & Personal Care,17041
32,11498.982381751961,Platinum,2023-11-01,0.0,Pet Supplies,17971
77,2870.486413407387,Silver,2023-11-12,0.0,Home and Kitchen,17707
43,7708.093333563864,Gold,2023-12-20,0.0,Clothing,15637
21,8447.735105824468,Gold,2023-01-06,1.0,Clothing,17308
25,5027.852244852026,Gold,2023-11-29,0.0,Sports and Outdoors,19005
76,8965.032562724233,Gold,2023-11-18,0.0,Clothing,16593
71,5904.397827997779,Gold,2023-08-14,1.0,Furniture,17523
2,4445.30387277529,Silver,2023-12-30,0.0,Office Products,14705
54,8277.595204604992,Gold,2023-12-02,0.0,Grocery,12104
87,5333.016876743132,Gold,2023-11-01,0.0,Electronics,16605
95,5757.860887338289,Gold,2023-12-21,0.0,Health & Personal Care,17765
72,111.42425810007163,Bronze,2023-01-18,1.0,Health & Personal Care,11318
4,8096.854735111709,Gold,2023-11-08,0.0,Furniture,10418
12,10076.38450804212,Platinum,2023-11-18,0.0,Sports and Outdoors,19937
77,10520.054183601864,Platinum,2023-11-15,0.0,Electronics,13855
72,3292.8686341293983,Silver,2023-04-24,1.0,Pet Supplies,11558
31,1862.4800770260465,Silver,2023-09-13,1.0,Grocery,19291
82,9273.617404308288,Gold,2023-11-22,0.0,Furniture,11110
44,10764.869687122646,Platinum,2023-11-07,0.0,Health & Personal Care,17997
89,9662.014332018509,Gold,2023-10-16,0.0,Office Products,18374
69,8572.884993833868,Gold,2023-11-17,0.0,Health & Personal Care,15436
101,9503.767591559998,Gold,2023-11-10,0.0,Furniture,11576
33,10449.288148402627,Platinum,2023-11-12,0.0,Office Products,16259
20,2012.5348383383719,Silver,2023-02-04,1.0,Sports and Outdoors,19270
35,9861.488485166448,Gold,2023-11-01,0.0,Office Products,19747
20,2673.645548604803,Silver,,1.0,Clothing,16296
17,168.11423863460345,Bronze,2023-01-06,1.0,Office Products,15975
45,4350.8958962025035,Silver,2023-04-30,1.0,Clothing,14341
100,11810.310627192923,Platinum,2023-03-30,1.0,Electronics,12396
52,12619.777028668948,Platinum,2023-11-19,0.0,Pet Supplies,16933
74,7511.561653550736,Gold,2023-12-12,0.0,Furniture,10098
28,2115.9445068301143,Silver,2023-05-17,1.0,Home and Kitchen,16410
55,4267.643124018849,Silver,2023-06-04,1.0,Beauty,19692
82,1322.5720114678595,Silver,2023-12-15,0.0,Office Products,10903
83,555.4183304936569,Bronze,2023-12-18,0.0,Beauty,13471
56,4966.678238900645,Silver,2023-09-23,1.0,Home and Kitchen,15676
71,3747.1939268656006,Silver,2023-12-24,0.0,Clothing,14707
47,10877.514246811941,Platinum,2023-12-30,0.0,Health & Personal Care,19091
66,9114.345469886426,Gold,2023-12-08,0.0,Furniture,15613
58,8706.273828240019,Gold,2023-06-13,1.0,Electronics,14525
102,7386.369406457356,Gold,2023-12-15,0.0,Clothing,17537
10,1632.1995180977626,Silver,2023-12-17,0.0,Home and Kitchen,13372
88,2404.377136234502,Silver,2023-08-08,1.0,Office Products,16138
7,6184.187797639402,Gold,2023-12-16,0.0,Clothing,14957
83,7222.7442998921715,Gold,,0.0,Electronics,14516
94,6116.8035751529405,Gold,2023-11-27,0.0,Office Products,11293
76,7328.441411141685,Gold,2023-04-04,1.0,Home and Kitchen,11932
94,4747.144576177881,Silver,2023-01-17,1.0,Electronics,14544
3,4277.170560759241,Silver,2023-12-04,0.0,Pet Supplies,16721
78,13210.299352746337,Platinum,2023-10-19,0.0,Office Products,10993
50,7980.838815832651,Gold,2023-12-19,0.0,Clothing,11805
91,69.30121938969108,Bronze,2023-10-01,0.0,Beauty,15383
11,7295.96546623189,Gold,2023-12-25,0.0,Furniture,13733
22,6508.195043298673,Gold,2023-12-27,0.0,Furniture,17184
23,4591.334290192242,Silver,2023-04-16,1.0,Office Products,15717
73,5182.106561526292,Gold,2023-12-11,0.0,Electronics,18344
49,4453.284560732844,Silver,2023-12-05,0.0,Furniture,19527
55,6460.213494068702,Gold,2023-05-08,1.0,Pet Supplies,11057
30,1214.392132249299,Silver,2023-09-18,1.0,Health & Personal Care,12992
2,660.1938164483627,Bronze,2023-09-22,1.0,Office Products,17527
57,3598.2405752079385,Silver,2023-11-12,0.0,Office Products,12604
85,7773.0351256934755,Gold,2023-11-04,0.0,Clothing,11398
31,1789.6302400068093,Silver,2023-11-16,0.0,Health & Personal Care,18150
10,12601.55246191187,Platinum,2023-12-05,0.0,Pet Supplies,14468
34,5928.423075071661,Gold,2023-10-10,0.0,Sports and Outdoors,16149
2,7682.306752081982,Gold,2023-11-03,0.0,Clothing,12474
76,11324.783262838557,Platinum,2023-12-27,0.0,Grocery,12544
14,887.098583922549,Bronze,2023-06-27,1.0,Sports and Outdoors,17794
18,4085.372367483769,Silver,2023-08-01,1.0,Health & Personal Care,18059
16,6030.141435128302,Gold,2023-12-23,0.0,Health & Personal Care,14683
40,6691.429438309183,Gold,2023-11-02,0.0,Pet Supplies,17665
74,680.5981529953323,Bronze,2023-03-21,1.0,Furniture,12526
20,12964.96810038905,Platinum,2023-12-16,0.0,Electronics,18940
65,2571.341404327009,Silver,2023-11-05,0.0,Beauty,10746
50,1936.1011217491625,Silver,,0.0,Office Products,15589
10,4949.7367878308905,Silver,2023-10-23,,Electronics,13192
80,10611.754206685706,Platinum,2023-12-23,0.0,Health & Personal Care,10929
76,7944.867496975391,Gold,2023-08-23,1.0,Furniture,19407
24,11739.633313416214,Platinum,2023-11-20,0.0,Beauty,19951
59,7216.770057322412,Gold,2023-01-16,1.0,Sports and Outdoors,17010
72,9246.077801800278,Gold,2023-11-20,0.0,Clothing,19872
93,4360.856909347872,Silver,2023-06-26,1.0,Health & Personal Care,10512
68,7525.218493028616,Gold,2023-03-22,1.0,Pet Supplies,17210
51,9585.492596985174,Gold,2023-12-05,0.0,Clothing,11220
66,7903.502813064817,Gold,2023-11-03,0.0,Furniture,15103
13,12214.206479910416,Platinum,2023-05-26,1.0,Pet Supplies,16292
11,5965.226246304223,Gold,2023-11-05,0.0,Beauty,14120
77,13259.191634238327,Platinum,2023-07-07,,Beauty,13130
11,11731.087201381522,Platinum,2023-11-27,0.0,Furniture,10354
4,7409.522972250654,Gold,2023-12-22,0.0,Office Products,11737
79,10929.409662170034,Platinum,2023-01-25,1.0,Sports and Outdoors,19855
49,225.59402568758958,Bronze,2023-12-26,0.0,Clothing,17088
61,3192.50196142283,Silver,2023-09-02,1.0,Health & Personal Care,15329
27,11469.58480432592,Platinum,2023-12-18,0.0,Sports and Outdoors,10434
72,5254.582813852159,Gold,2023-11-17,0.0,Grocery,15478
84,11761.095123945302,Platinum,2023-11-07,,Grocery,15421
97,5263.5725932073055,Gold,2023-12-24,0.0,Electronics,11175
11,11818.026185376231,Platinum,2023-11-17,0.0,Electronics,17449
10,10804.460490844021,Platinum,2023-12-06,0.0,Clothing,18483
41,1235.8293855040417,Silver,2023-09-18,1.0,Furniture,10627
79,4906.652944350841,Silver,2023-02-06,1.0,Pet Supplies,17431
76,8361.781565062023,Gold,2023-11-21,0.0,Health & Personal Care,10592
19,8774.290753883339,Gold,2023-12-19,0.0,Electronics,17359
23,11439.898992155862,Platinum,2023-11-30,0.0,Clothing,19211
13,11927.407389174126,Platinum,2023-12-30,0.0,Pet Supplies,16875
14,2030.6297835855357,Silver,2023-12-11,0.0,Furniture,14794
16,7797.194134074198,Gold,2023-05-30,1.0,Home and Kitchen,15468
29,12101.033742396981,Platinum,2023-11-27,0.0,Health & Personal Care,16444
46,12617.325592643441,Platinum,2023-11-06,0.0,Electronics,18108
80,4881.613865801547,Silver,2023-01-01,1.0,Grocery,10811
21,8640.313930432643,Gold,2023-12-29,0.0,Clothing,19483
50,7943.173413982652,Gold,2023-11-23,0.0,Electronics,18861
72,6273.005510832138,Gold,2023-12-31,0.0,Beauty,12565
46,12293.42535547949,Platinum,2023-12-31,0.0,Home and Kitchen,16359
73,3427.6447547467897,Silver,2023-03-10,1.0,Sports and Outdoors,11274
21,148.90881631642753,Bronze,2023-09-28,1.0,Health & Personal Care,15140
27,2830.8092642852275,Silver,,1.0,Home and Kitchen,10645
39,3904.7443115468786,Silver,2023-08-09,1.0,Beauty,18458
29,1588.3461724071224,Silver,2023-07-05,1.0,Office Products,12249
38,8469.172139819595,Gold,2023-12-18,0.0,Grocery,19556
95,11818.762430168943,Platinum,2023-12-07,0.0,Pet Supplies,14242
41,8363.694270681215,Gold,2023-11-13,0.0,Health & Personal Care,13112
60,11566.850321989543,Platinum,2023-11-18,0.0,Pet Supplies,16622
66,3905.842984189726,Silver,2023-07-17,1.0,Beauty,16456
100,4201.726857648842,Silver,2023-02-20,1.0,Grocery,11999
66,4389.943120717509,Silver,2023-10-05,0.0,Clothing,19592
78,7385.630743762338,Gold,2023-12-31,0.0,Sports and Outdoors,19084
19,11821.615839641861,Platinum,2023-12-20,0.0,Sports and Outdoors,17394
26,1719.9109430848243,Silver,2023-09-14,1.0,Health & Personal Care,11323
67,2511.744054449785,Silver,,1.0,Office Products,10351
56,7979.041406965685,Gold,2023-05-22,1.0,Health & Personal Care,13389
103,8435.129052897724,Gold,2023-11-22,0.0,Sports and Outdoors,18813
67,10444.407857605558,Platinum,2023-12-09,0.0,Beauty,15289
