CustomerID,Age,Gender,Income,City,State,PostalCode,Region,Country,TotalPurchases,TotalSpent,MembershipLevel,LastPurchaseDate,FavoriteCategory,Churn,_dataobs_
14800,38,,70613,Marion,,52302,,United States,49,6755.0005,Gold,2023-10-01,Sports and Outdoors,0,8994
15492,31,Male,,Columbia,Missouri,65203,Central,United States,15,1243.9333,Silver,2023-10-11,Electronics,0,8998
14749,33,Female,78515,Columbia,Missouri,65203,Central,United States,57,5648.282,Gold,2023-12-10,Electronics,0,9000
15558,37,Female,104063,Columbia,Missouri,65203,Central,United States,10,4947.2344,Silver,2023-04-05,Health & Personal Care,1,9001
11249,61,Female,35232,Freeport,New York,11520,East,United States,87,8887.893,Gold,2023-11-26,Pet Supplies,0,9011
16993,34,Female,57662,Albuquerque,,87105,West,United States,80,8196.177,Gold,2023-12-31,Grocery,0,9018
14738,45,Male,122837,Delray Beach,Florida,33445,South,United States,50,1946.3826,Silver,2023-10-30,Pet Supplies,0,9020
12441,26,Female,68507,Philadelphia,Pennsylvania,19140,East,United States,19,11109.535,Platinum,2023-11-25,Sports and Outdoors,0,9022
12348,,Female,96269,Seattle,Washington,98105,,United States,61,680.08875,Bronze,2023-05-28,Beauty,1,9023
17663,49,Male,57428,Fort Collins,Colorado,80525,,United States,41,13252.292,Platinum,2023-12-02,Furniture,0,9026
19358,20,,55933,Franklin,Wisconsin,53132,,United States,96,2984.5754,Silver,,Health & Personal Care,1,9027
18296,,Female,,Dover,Delaware,19901,East,United States,88,3339.171,Silver,2023-05-02,Clothing,1,9034
18112,44,Female,60676,Cleveland,Ohio,44105,East,United States,102,4104.4546,Silver,2023-07-31,Office Products,1,9037
15662,56,,,Mcallen,Texas,78501,Central,United States,68,5536.704,Gold,2023-11-17,Electronics,0,9039
17009,38,Male,71754,Mcallen,Texas,78501,Central,United States,9,10971.936,Platinum,2023-12-24,Grocery,0,9040
16715,51,,,Mcallen,Texas,78501,Central,United States,52,8026.932,Gold,2023-11-29,Home and Kitchen,0,9042
10855,34,Male,90529,,,78501,Central,United States,8,7653.8276,Gold,2023-01-01,Sports and Outdoors,1,9046
14081,40,,72858,Santa Fe,New Mexico,87505,West,United States,102,4665.927,Silver,2023-07-01,Health & Personal Care,1,9048
13950,,Male,,Dallas,,75220,,United States,104,10523.649,Platinum,2023-11-13,Clothing,0,9055
12051,25,Female,65295,Detroit,Michigan,48234,Central,United States,60,12190.43,Platinum,,Clothing,0,9056
19533,,Male,65051,,Pennsylvania,19140,East,United States,53,12131.515,Platinum,2023-11-02,Office Products,0,9058
19414,32,Female,103572,,New York,10009,East,United States,69,2418.8342,Silver,2023-06-13,Electronics,1,9061
12255,20,Female,,New York City,New York,10009,East,United States,25,8509.177,Gold,2023-11-21,Clothing,0,9062
19667,,Male,78230,Houston,Texas,77041,Central,United States,71,6651.0737,Gold,2023-12-02,Sports and Outdoors,0,9064
10169,39,Female,63991,Edmonds,Washington,98026,West,United States,45,4341.128,Silver,2023-05-31,Electronics,1,9070
16935,,Female,96420,Georgetown,Kentucky,40324,South,United States,78,847.24023,Bronze,2023-12-15,Home and Kitchen,0,9075
11511,31,Female,116003,San Francisco,,94110,West,United States,43,11270.644,Platinum,2023-12-12,Grocery,0,9078
16824,22,Male,52863,San Francisco,California,94110,West,United States,49,7704.0337,Gold,2023-06-16,Office Products,1,9080
13948,,,,San Francisco,California,94110,West,United States,97,2043.0054,Silver,2023-03-30,Electronics,1,9082
19493,49,,51390,Troy,,45373,East,United States,81,8073.5264,Gold,2023-12-19,Pet Supplies,0,9085
12140,21,Female,48880,Chicago,Illinois,60623,Central,United States,14,9894.677,Gold,2023-11-27,Electronics,0,9092
12559,52,Male,64895,Chicago,Illinois,60623,Central,United States,29,5753.41,Gold,2023-12-29,Furniture,0,9093
11167,21,Male,63145,Jackson,Michigan,49201,Central,United States,11,6087.246,Gold,2023-12-21,Health & Personal Care,0,9095
15078,59,,95731,New York City,New York,10024,,United States,44,6918.6777,Gold,2023-12-03,Pet Supplies,0,9099
13997,18,Female,65686,,Washington,98105,West,United States,70,12835.759,Platinum,2023-12-22,Grocery,0,9103
18662,,,83524,Long Beach,New York,11561,East,United States,13,2522.3015,Silver,2023-11-22,Office Products,0,9106
10783,61,Male,48551,Columbus,,43229,East,United States,13,7287.418,Gold,2023-10-01,Clothing,0,9109
16406,30,Female,66892,Columbus,Ohio,43229,East,United States,95,10750.661,Platinum,2023-11-22,Pet Supplies,0,9110
18629,,Male,107643,Pasadena,,91104,West,United States,29,10654.537,Platinum,2023-12-21,Furniture,0,9112
14403,,Female,51692,,Vermont,5408,East,United States,85,2845.8293,Silver,2023-05-04,Health & Personal Care,1,9127
16399,46,Female,62395,New York City,New York,10011,East,United States,7,4127.1064,Silver,2023-03-21,Sports and Outdoors,1,9132
12845,48,Female,61447,New York City,New York,10024,East,United States,63,1363.6608,Silver,2023-05-03,Furniture,1,9141
11642,32,Male,43577,New York City,New York,10035,East,United States,102,8339.644,Gold,2023-12-14,Grocery,0,9145
13061,36,Female,89130,New York City,New York,10035,East,United States,27,12816.113,Platinum,2023-04-22,Pet Supplies,1,9146
16136,35,,73212,Philadelphia,Pennsylvania,19143,East,United States,77,4554.397,Silver,2023-10-09,Sports and Outdoors,0,9148
14065,44,Male,66706,Fayetteville,North Carolina,28314,South,United States,102,7936.1235,Gold,2023-07-02,Pet Supplies,1,9156
17664,,Male,90168,Houston,Texas,77041,Central,United States,65,62.860664,Bronze,2023-03-18,Health & Personal Care,1,9157
15399,30,Female,56594,Houston,Texas,77041,Central,United States,69,11703.31,Platinum,2023-11-01,Pet Supplies,0,9158
11334,58,Male,57622,San Francisco,California,94122,West,United States,30,885.193,Bronze,2023-09-29,Furniture,1,9159
13003,37,,84021,Philadelphia,Pennsylvania,19134,East,United States,97,9564.387,Gold,2023-12-24,Electronics,0,9169
17858,37,,90530,Peoria,Arizona,85345,West,United States,73,7566.231,Gold,2023-01-18,Beauty,1,9170
14372,26,,64191,Philadelphia,Pennsylvania,19134,East,United States,38,8929.599,Gold,2023-11-24,Electronics,0,9176
17879,43,Female,74813,New York City,New York,10035,East,United States,43,3637.8083,Silver,2023-08-29,Pet Supplies,1,9178
15649,42,Male,52444,Jacksonville,Florida,32216,South,United States,63,4247.7603,Silver,2023-11-24,Electronics,0,9180
16042,,Female,45155,Los Angeles,California,90032,West,United States,53,6853.447,Gold,,Home and Kitchen,0,9189
18884,33,Male,46235,Los Angeles,California,90032,West,United States,3,5409.6646,Gold,2023-11-26,Office Products,0,9190
15760,41,Male,68043,Los Angeles,,90032,West,United States,99,1928.2344,Silver,2023-06-06,Grocery,1,9191
19943,34,Female,59842,Newark,Delaware,19711,East,United States,6,6481.8667,Gold,2023-11-07,Home and Kitchen,0,9202
18067,25,,62511,New York City,New York,10024,East,United States,64,8948.514,Gold,2023-02-02,Home and Kitchen,1,9205
15701,31,Female,52807,Chicago,Illinois,60653,Central,United States,59,1489.7896,Silver,2023-12-14,Home and Kitchen,0,9214
19363,49,Female,105137,Oswego,Illinois,60543,Central,United States,22,12928.384,Platinum,2023-11-21,Furniture,0,9215
19824,25,Male,,Oswego,Illinois,60543,Central,United States,16,9984.938,Gold,2023-07-29,Home and Kitchen,1,9217
19149,27,Female,,Wheeling,West Virginia,26003,East,United States,22,4500.833,Silver,2023-06-08,Grocery,1,9223
16668,34,Female,69978,Huntsville,Alabama,35810,South,United States,38,1442.0002,Silver,2023-07-05,Electronics,1,9226
19944,29,Female,59082,San Francisco,,94110,West,United States,69,1182.4738,Silver,2023-05-05,Office Products,1,9227
15479,64,Female,69705,Broken Arrow,Oklahoma,74012,Central,United States,52,6161.2964,Gold,2023-06-28,Home and Kitchen,1,9230
13567,41,Female,102047,Greenwood,Indiana,46142,Central,United States,63,8417.764,Gold,2023-12-20,Office Products,0,9233
15835,26,Female,57045,Greenwood,Indiana,46142,Central,United States,19,5924.4624,Gold,2023-12-02,Furniture,0,9234
18453,39,Female,38044,Dearborn Heights,Michigan,48127,Central,United States,103,11287.688,Platinum,2023-12-20,Beauty,0,9242
10725,18,Female,85155,Dallas,Texas,75217,Central,United States,21,6863.4526,Gold,2023-11-30,Health & Personal Care,0,9246
13763,46,Female,68073,Jacksonville,Florida,32216,South,United States,65,2028.9344,Silver,2023-02-15,Office Products,1,9248
13795,63,Female,80738,Chicago,Illinois,60653,Central,United States,100,5904.0527,Gold,2023-12-04,Pet Supplies,0,9249
11582,23,,55357,Chicago,Illinois,60623,Central,United States,15,4454.8267,Silver,2023-12-26,Office Products,0,9257
12192,46,Male,65322,Seattle,Washington,98115,West,United States,25,6657.288,Gold,2023-12-26,Electronics,0,9260
13292,,Male,65444,Providence,Rhode Island,2908,East,United States,45,3115.4565,Silver,2023-10-15,Clothing,0,9273
10045,52,Female,62233,Houston,Texas,77095,Central,United States,26,5175.0527,Gold,2023-11-14,Beauty,0,9277
11120,38,,89815,Columbus,Indiana,47201,Central,United States,32,11432.41,Platinum,2023-11-28,Clothing,0,9279
16773,42,,,Philadelphia,Pennsylvania,19134,East,United States,25,6706.527,Gold,2023-12-04,Furniture,0,9280
14322,40,Male,66420,San Jose,California,95123,West,United States,3,9131.549,Gold,2023-12-18,Pet Supplies,0,9283
11768,48,Female,80905,Springfield,Virginia,22153,South,United States,48,3727.8599,Silver,2023-08-03,Electronics,1,9285
11854,56,Female,72537,Tampa,Florida,33614,South,United States,79,7844.2085,Gold,2023-12-07,Office Products,0,9297
17124,,Male,94280,Columbus,Ohio,43229,East,United States,52,579.6247,Bronze,,Electronics,1,9302
10828,44,Male,57015,New York City,New York,10035,,United States,72,2073.4932,Silver,2023-05-24,Sports and Outdoors,1,9311
18522,,Male,85998,Springfield,Oregon,97477,West,United States,43,75.21839,Bronze,2023-11-25,Office Products,0,9331
17525,59,Male,88751,Rochester,New York,14609,East,United States,3,6850.8687,Gold,2023-12-24,Home and Kitchen,0,9335
12120,28,Male,70431,Los Angeles,California,90045,West,United States,24,3394.1887,Silver,2023-05-09,Furniture,1,9341
19229,46,Male,77234,Dallas,Texas,75220,Central,United States,103,10996.7705,Platinum,2023-12-11,Office Products,0,9353
11299,18,Female,94032,Lubbock,,79424,Central,United States,11,50.069866,Bronze,2023-09-05,Furniture,1,9356
19257,36,Female,69807,New York City,New York,10011,East,United States,37,9904.867,Gold,2023-12-19,Grocery,0,9360
11473,33,Female,112179,Everett,Massachusetts,2149,East,United States,17,3217.073,Silver,2023-01-12,Home and Kitchen,1,9363
12045,42,Female,91280,Everett,,2149,East,United States,32,72.64423,Bronze,2023-01-09,Beauty,1,9364
11222,46,Female,89098,Everett,Massachusetts,2149,East,United States,82,11988.036,Platinum,2023-12-25,Beauty,0,9365
10158,38,Female,118102,Seattle,Washington,98105,West,United States,102,692.5593,Bronze,,Pet Supplies,1,9366
10151,,Male,33443,Seattle,Washington,98105,West,United States,92,2618.757,Silver,2023-09-27,Sports and Outdoors,1,9367
17792,45,Male,88335,Seattle,Washington,98103,West,United States,58,4746.1797,Silver,2023-12-31,Home and Kitchen,0,9370
17925,25,Female,82900,Seattle,Washington,98103,West,United States,17,3587.187,Silver,2023-05-28,Pet Supplies,1,9371
11381,18,Female,98485,Los Angeles,California,90045,West,United States,64,2861.3174,Silver,2023-01-10,Sports and Outdoors,1,9379
10891,53,Female,95411,Los Angeles,California,90045,West,United States,23,9003.645,Gold,2023-09-07,Office Products,1,9381
16346,69,Female,,Tucson,Arizona,85705,West,United States,20,328.75952,Bronze,2023-11-12,Furniture,0,9383
14353,,Female,47388,Greensboro,North Carolina,27405,South,United States,78,10185.767,Platinum,2023-11-03,Health & Personal Care,0,9399
10577,34,Female,51995,Dublin,California,94568,,United States,64,1723.6862,Silver,2023-01-20,Beauty,1,9400
10062,42,Male,68598,Philadelphia,Pennsylvania,19143,East,United States,5,10024.339,Platinum,2023-11-11,Home and Kitchen,0,9401
17998,,Female,93456,Houston,Texas,77095,Central,United States,4,9673.93,Gold,,Home and Kitchen,0,9403
13523,50,,53369,Bakersfield,California,93309,West,United States,104,12561.703,Platinum,2023-11-05,Office Products,0,9404
14640,19,Female,63390,San Francisco,California,94122,West,United States,8,8598.694,Gold,2023-03-25,Grocery,1,9409
11366,,Female,63881,,California,94122,West,United States,21,5799.033,Gold,2023-09-17,Sports and Outdoors,1,9410
15125,,Female,80411,,California,94122,West,United States,45,10594.521,Platinum,2023-12-15,Sports and Outdoors,0,9411
15119,20,Male,42828,San Francisco,California,94110,West,United States,75,1731.4792,Silver,,Home and Kitchen,1,9422
10141,,,49786,Inglewood,California,90301,West,United States,102,7191.689,Gold,2023-07-08,Grocery,1,9427
19568,48,Female,70722,Los Angeles,,90045,West,United States,31,12615.515,Platinum,,Health & Personal Care,0,9436
17022,26,Male,82940,Los Angeles,California,90045,West,United States,88,4979.898,Silver,2023-02-16,Home and Kitchen,1,9437
13960,18,Female,84707,Boise,,83704,West,United States,27,6611.281,Gold,2023-12-07,Clothing,0,9453
19755,20,Female,88747,Lowell,Massachusetts,1852,East,United States,76,2960.527,Silver,2023-07-17,Office Products,1,9454
18190,30,Female,62320,Hampton,Virginia,23666,South,United States,5,12815.511,Platinum,2023-12-25,Beauty,0,9462
15726,30,Female,,,Nebraska,68104,,United States,76,1811.4646,Silver,2023-03-20,Health & Personal Care,1,9464
13145,61,Male,71814,Los Angeles,California,90032,West,United States,26,10025.02,Platinum,2023-08-26,Electronics,1,9468
19923,28,Male,72385,Chicago,Illinois,60653,Central,United States,39,2214.2905,Silver,2023-10-14,Sports and Outdoors,0,9475
17526,44,Male,64349,Hialeah,Florida,33012,South,United States,83,9377.054,Gold,2023-12-31,Clothing,0,9498
10521,,Female,87349,Houston,Texas,77070,Central,United States,54,12093.552,Platinum,2023-11-13,Grocery,0,9512
12873,37,,53771,Houston,Texas,77070,Central,United States,103,6794.8193,Gold,2023-11-15,Electronics,0,9517
15347,39,Male,73558,Houston,Texas,77070,Central,United States,31,11193.83,Platinum,2023-12-09,Grocery,0,9519
15394,28,,62327,Fort Lauderdale,Florida,33311,South,United States,85,3592.4749,Silver,,Sports and Outdoors,1,9530
10465,,Female,79378,Chicago,Illinois,60623,Central,United States,52,12388.066,Platinum,2023-11-30,Furniture,0,9533
12061,49,Male,74205,East Orange,New Jersey,7017,East,United States,66,9585.641,Gold,2023-12-16,Grocery,0,9536
18698,68,,75018,Saint Petersburg,Florida,33710,South,United States,65,1112.3652,Silver,2023-11-01,Electronics,0,9546
15267,68,Female,72744,San Francisco,California,94122,West,United States,97,10083.08,Platinum,2023-11-03,Office Products,0,9549
10188,21,Female,81014,,California,94122,West,United States,23,8636.21,Gold,2023-10-12,Office Products,0,9550
19806,30,Female,77360,Beaumont,Texas,77705,Central,United States,21,5171.506,Gold,2023-11-26,Electronics,0,9555
18825,20,Male,84036,Springfield,Ohio,45503,East,United States,48,8518.296,Gold,2023-12-21,Furniture,0,9556
19107,38,,76715,Long Beach,California,90805,West,United States,93,8665.633,Gold,2023-12-14,Furniture,0,9561
18267,,Male,71325,Decatur,Illinois,62521,Central,United States,93,91.55127,Bronze,2023-05-08,Sports and Outdoors,1,9566
10865,46,Male,57773,Decatur,Illinois,62521,Central,United States,53,11257.04,Platinum,2023-12-13,Sports and Outdoors,0,9567
11662,46,Male,100709,Los Angeles,California,90008,West,United States,55,1359.0691,Silver,2023-07-29,Pet Supplies,1,9570
14720,35,Female,107188,Los Angeles,California,90008,West,United States,64,821.3424,Bronze,2023-06-30,Pet Supplies,1,9571
10791,39,Male,81226,,New York,10009,East,United States,10,2791.3284,Silver,2023-05-14,Office Products,1,9574
12970,,Female,75004,New York City,,10009,East,United States,30,8284.645,Gold,2023-11-10,Sports and Outdoors,0,9576
11376,,Female,,Columbus,,31907,South,United States,104,7584.0737,Gold,2023-01-09,Health & Personal Care,1,9578
17019,,Female,66080,Richmond,,47374,Central,United States,63,11212.791,Platinum,2023-05-25,Electronics,1,9582
14813,37,Female,89249,Richmond,,47374,Central,United States,93,1672.8451,Silver,2023-05-07,Clothing,1,9584
18678,28,Female,96223,Richmond,Indiana,47374,Central,United States,23,12219.536,Platinum,2023-11-04,Grocery,0,9585
17597,27,Male,44831,New York City,,10009,East,United States,41,11460.038,Platinum,2023-12-04,Electronics,0,9587
12402,18,Female,,New York City,New York,10024,East,United States,67,11291.224,Platinum,2023-11-16,Pet Supplies,0,9594
10054,35,Female,22530,Woodstock,Georgia,30188,South,United States,72,3167.2307,Silver,2023-02-15,Grocery,1,9602
11514,44,Male,86426,Woodstock,,30188,South,United States,37,9207.706,Gold,,Pet Supplies,0,9603
11426,19,Female,76581,Milwaukee,Wisconsin,53209,,United States,87,2672.2627,Silver,2023-09-09,Sports and Outdoors,1,9611
10079,41,Female,78077,Milwaukee,Wisconsin,53209,Central,United States,98,11750.538,Platinum,2023-11-13,Home and Kitchen,0,9614
17628,53,Female,62131,Springfield,Ohio,45503,,United States,38,3346.5366,Silver,2023-10-22,Electronics,0,9620
14661,42,Female,59937,Louisville,Colorado,80027,West,United States,86,2816.304,Silver,2023-09-10,Pet Supplies,1,9621
12461,46,Male,60759,,Texas,77803,Central,United States,86,11118.984,Platinum,2023-11-25,Pet Supplies,0,9638
16360,21,Female,96304,,New York,10035,East,United States,1,2975.2312,Silver,2023-09-08,Furniture,1,9644
10330,34,Female,70024,San Bernardino,California,92404,West,United States,6,10047.399,Platinum,2023-11-09,Grocery,0,9649
13322,29,Male,119444,Niagara Falls,New York,14304,East,United States,90,7800.9956,Gold,2023-11-09,Clothing,0,9650
11799,27,Female,,Cranston,Rhode Island,2920,East,United States,94,10648.402,Platinum,2023-12-04,Office Products,0,9653
14908,28,Female,69573,New York City,New York,10009,East,United States,91,4002.1616,Silver,,Electronics,0,9655
