Country,City,State,Postal Code,Region,Age,Gender,Income,Customer ID
United States,Lowell,Massachusetts,1852,East,57.0,,109695.0,15463
United States,,Washington,98115,West,44.0,,119773.0,14230
United States,Seattle,Washington,98115,West,,Female,68514.0,10284
United States,Los Angeles,California,90049,West,36.0,Male,61461.0,13722
United States,Hampton,Virginia,23666,South,,Female,71686.0,12810
United States,Hampton,Virginia,23666,South,25.0,Female,66729.0,16923
United States,Hampton,Virginia,23666,South,30.0,Female,62320.0,18190
United States,Philadelphia,Pennsylvania,19134,East,30.0,Female,46104.0,10257
United States,,Nebraska,68104,,30.0,Female,,15726
United States,Los Angeles,California,90032,West,28.0,,62996.0,17155
United States,Los Angeles,California,90032,West,43.0,Female,71014.0,13512
United States,Los Angeles,California,90032,West,,,,14358
United States,Los Angeles,California,90032,West,61.0,Male,71814.0,13145
United States,Burlington,Vermont,5408,East,24.0,Male,40108.0,19024
United States,San Diego,California,92037,West,38.0,,94361.0,16219
United States,Newark,,19711,,50.0,Female,36991.0,12297
United States,Aurora,Illinois,60505,Central,27.0,Male,59170.0,19715
United States,Los Angeles,California,90008,West,56.0,,42720.0,12415
United States,,California,90008,West,58.0,,,17643
United States,Chicago,Illinois,60653,Central,28.0,Male,72385.0,19923
United States,Chicago,Illinois,60653,Central,38.0,,73882.0,11593
United States,Dover,New Hampshire,3820,,26.0,Male,,17131
United States,Chicago,Illinois,60610,Central,31.0,Female,28794.0,10729
United States,Chicago,Illinois,60610,Central,49.0,Male,70632.0,10561
United States,Seattle,,98115,West,26.0,Female,86849.0,10988
United States,Richmond,Virginia,23223,South,22.0,Female,90411.0,10168
United States,Richmond,Virginia,23223,,,Female,,11448
United States,Richmond,Virginia,23223,South,31.0,,88750.0,15344
United States,Richmond,,23223,South,33.0,Female,37163.0,11080
United States,Richmond,Virginia,23223,South,,,48646.0,11535
United States,Richmond,Virginia,23223,South,57.0,Female,98601.0,11246
United States,San Francisco,California,94109,West,34.0,,67518.0,14615
United States,Springdale,Arkansas,72762,South,,Female,99877.0,13833
United States,Seattle,Washington,98103,West,54.0,Male,88360.0,16542
United States,Seattle,Washington,98103,West,60.0,Female,52194.0,18957
United States,Seattle,Washington,98103,,24.0,Male,,15678
United States,Los Angeles,California,90036,West,34.0,Female,45083.0,11148
United States,Middletown,,6457,East,38.0,,46514.0,17497
United States,Middletown,,6457,East,44.0,Male,50327.0,19942
United States,Grand Rapids,Michigan,49505,Central,18.0,,78104.0,12194
United States,San Francisco,California,94122,West,32.0,Male,101582.0,18939
United States,Hialeah,,33012,South,42.0,Female,34114.0,18200
United States,Hialeah,Florida,33012,South,50.0,Male,54603.0,15996
United States,Hialeah,Florida,33012,South,44.0,Male,64349.0,17526
United States,Philadelphia,,19143,East,19.0,,83742.0,16531
United States,,Georgia,30318,South,40.0,Female,86168.0,18707
United States,San Antonio,Texas,78207,Central,48.0,Male,96800.0,15404
United States,San Antonio,Texas,78207,Central,,Female,65650.0,16670
United States,San Antonio,Texas,78207,Central,44.0,Male,98664.0,19913
United States,San Antonio,Texas,78207,Central,,Female,104919.0,15593
United States,San Antonio,Texas,78207,,40.0,Female,65220.0,15804
United States,San Antonio,Texas,78207,Central,30.0,Female,76070.0,11897
United States,Long Beach,New York,11561,East,67.0,Male,62733.0,10785
United States,Long Beach,New York,11561,East,43.0,,,16344
United States,,New Jersey,7501,East,55.0,Male,90827.0,18606
United States,Paterson,,7501,East,24.0,Male,80887.0,10633
United States,Paterson,,7501,East,,Female,65217.0,15193
United States,Louisville,Kentucky,40214,South,26.0,Male,75160.0,12816
United States,Hampton,Virginia,23666,South,51.0,Female,81928.0,13186
United States,Houston,Texas,77070,Central,,Female,87349.0,10521
United States,Houston,Texas,77070,Central,18.0,Female,74445.0,17501
United States,Houston,Texas,77070,Central,39.0,,57227.0,13371
United States,Houston,Texas,77070,Central,38.0,,62346.0,17296
United States,Houston,Texas,77070,Central,41.0,Male,125838.0,14025
United States,Houston,Texas,77070,Central,37.0,,53771.0,12873
United States,Houston,Texas,77070,Central,47.0,Female,69500.0,15350
United States,Houston,Texas,77070,Central,39.0,Male,73558.0,15347
United States,Chicago,Illinois,60610,Central,32.0,Female,85645.0,15708
United States,Toledo,Ohio,43615,East,24.0,Female,79092.0,15614
United States,Toledo,Ohio,43615,East,55.0,Female,50195.0,19849
United States,Toledo,Ohio,43615,East,43.0,Female,52713.0,18580
United States,Toledo,Ohio,43615,East,31.0,Female,38054.0,12978
United States,Toledo,Ohio,43615,East,24.0,Male,69813.0,14459
United States,Lodi,California,95240,West,36.0,Female,117252.0,15554
United States,New York City,New York,10024,East,32.0,Male,101927.0,11087
United States,New York City,New York,10024,,,Female,69435.0,11694
United States,New York City,New York,10024,,40.0,Male,89285.0,18206
United States,Fort Lauderdale,Florida,33311,South,28.0,,62327.0,15394
United States,Fort Lauderdale,Florida,33311,South,,Female,89871.0,13344
United States,Raleigh,North Carolina,27604,South,22.0,Female,85295.0,16156
United States,Chicago,Illinois,60623,Central,,Female,79378.0,10465
United States,Portland,Oregon,97206,West,50.0,,73707.0,16109
United States,Portland,Oregon,97206,West,32.0,Female,46611.0,14266
United States,East Orange,New Jersey,7017,East,49.0,Male,74205.0,12061
United States,East Orange,New Jersey,7017,East,44.0,,79633.0,19394
United States,East Orange,New Jersey,7017,East,25.0,Female,24547.0,13874
United States,East Orange,New Jersey,7017,East,38.0,Female,63529.0,12613
United States,Saint Petersburg,Florida,33710,South,58.0,Male,,14739
United States,Saint Petersburg,Florida,33710,South,44.0,Female,50115.0,12634
United States,Saint Petersburg,Florida,33710,South,26.0,Female,85518.0,19649
United States,Saint Petersburg,Florida,33710,South,52.0,Female,86812.0,19187
United States,Saint Petersburg,Florida,33710,South,47.0,Female,88105.0,12878
United States,Saint Petersburg,Florida,33710,South,45.0,Male,,14652
United States,Saint Petersburg,Florida,33710,South,68.0,,75018.0,18698
United States,San Francisco,California,94122,West,,Female,44443.0,10910
United States,San Francisco,,94122,West,36.0,Female,99068.0,11469
United States,San Francisco,California,94122,West,45.0,Female,36182.0,17556
United States,San Francisco,California,94122,West,68.0,Female,72744.0,15267
United States,,California,94122,West,21.0,Female,81014.0,10188
United States,New York City,New York,10035,East,,Female,,16237
United States,New York City,,10035,East,42.0,Female,104016.0,16384
United States,Charlotte,,28205,South,,,76276.0,12275
United States,Beaumont,Texas,77705,Central,41.0,Female,22530.0,14632
United States,Beaumont,Texas,77705,Central,30.0,Female,77360.0,19806
United States,Dallas,Texas,75220,Central,59.0,,59085.0,19792
United States,Springfield,Ohio,45503,East,20.0,Male,84036.0,18825
United States,La Porte,Texas,77571,Central,40.0,Female,83073.0,18708
United States,La Porte,Texas,77571,Central,32.0,,71722.0,11476
United States,Long Beach,California,90805,,21.0,Female,49369.0,12871
United States,,California,90805,West,38.0,Female,42777.0,13726
United States,Long Beach,California,90805,West,38.0,,76715.0,19107
United States,Long Beach,California,90805,West,33.0,Male,,19990
United States,Long Beach,California,90805,West,31.0,Female,54272.0,12542
United States,Long Beach,California,90805,West,,Female,66012.0,14949
United States,Long Beach,California,90805,,52.0,Female,,17424
United States,Decatur,Illinois,62521,Central,,Male,71325.0,18267
United States,Decatur,Illinois,62521,Central,46.0,Male,57773.0,10865
United States,Decatur,Illinois,62521,Central,62.0,,59004.0,15936
United States,Los Angeles,California,90008,,31.0,Male,,14446
United States,Los Angeles,California,90008,West,46.0,Male,100709.0,11662
United States,Los Angeles,California,90008,West,35.0,Female,107188.0,14720
United States,Lodi,California,95240,West,18.0,Female,90402.0,19554
United States,New York City,,10009,East,,Male,64560.0,18408
United States,,New York,10009,East,39.0,Male,81226.0,10791
United States,,New York,10009,East,,Male,69544.0,14607
United States,New York City,,10009,East,,Female,75004.0,12970
United States,San Francisco,California,94109,West,33.0,Female,92265.0,15682
United States,San Francisco,California,94109,West,30.0,Female,34337.0,18579
United States,Columbus,,31907,South,,Female,,11376
United States,Seattle,Washington,98103,West,31.0,Male,80739.0,10380
United States,Richmond,Indiana,47374,Central,42.0,Female,59038.0,19341
United States,Richmond,Indiana,47374,Central,43.0,Female,88409.0,11914
United States,Richmond,,47374,Central,,Female,66080.0,17019
United States,Richmond,Indiana,47374,Central,64.0,Female,48039.0,10120
United States,Richmond,,47374,Central,37.0,Female,89249.0,14813
United States,Richmond,Indiana,47374,Central,28.0,Female,96223.0,18678
United States,Richmond,,47374,Central,44.0,Female,60750.0,11770
United States,Richmond,Indiana,47374,Central,26.0,,,18775
United States,New York City,,10009,East,27.0,Male,44831.0,17597
United States,New York City,New York,10009,East,21.0,Male,77469.0,15171
United States,Mason,Ohio,45040,East,,Female,125846.0,14337
United States,Mason,Ohio,45040,East,30.0,Female,60163.0,13171
United States,Mason,,45040,East,33.0,Female,100782.0,12929
United States,Chicago,,60623,Central,51.0,Female,86910.0,16580
United States,Chicago,Illinois,60623,Central,40.0,Female,,19982
United States,New York City,New York,10024,East,18.0,Female,,12402
United States,Parma,Ohio,44134,East,31.0,Female,,19851
United States,New York City,New York,10035,East,70.0,,61396.0,18507
United States,Cleveland,,44105,East,27.0,Female,,17137
United States,Cleveland,Ohio,44105,East,,Male,50972.0,11675
United States,Cleveland,,44105,,49.0,Female,87618.0,10395
United States,New York City,,10035,East,49.0,Female,100197.0,18914
United States,Cleveland,Ohio,44105,East,22.0,Female,81756.0,14109
United States,Woodstock,Georgia,30188,South,35.0,Female,22530.0,10054
United States,Woodstock,,30188,South,44.0,Male,86426.0,11514
United States,Los Angeles,California,90008,West,18.0,Female,65588.0,14724
United States,Los Angeles,California,90008,West,39.0,Female,71755.0,13675
United States,Los Angeles,,90008,West,45.0,Male,79936.0,19106
United States,Lafayette,Indiana,47905,,47.0,Female,93021.0,14011
United States,New York City,New York,10024,East,20.0,Female,92290.0,19123
United States,Utica,New York,13501,East,,Female,93384.0,16008
United States,Lakewood,New Jersey,8701,,22.0,Female,95302.0,13878
United States,Milwaukee,Wisconsin,53209,,19.0,Female,76581.0,11426
United States,Milwaukee,,53209,Central,26.0,Female,96803.0,15509
United States,Milwaukee,Wisconsin,53209,Central,,Female,48345.0,19379
United States,Milwaukee,Wisconsin,53209,Central,41.0,Female,78077.0,10079
United States,Milwaukee,Wisconsin,53209,,59.0,Female,48115.0,10127
United States,Chicago,Illinois,60623,Central,42.0,Male,55878.0,13432
United States,Chicago,Illinois,60653,Central,25.0,,107532.0,16010
United States,Fairfield,Ohio,45014,,29.0,Female,,17800
United States,Fairfield,Ohio,45014,East,,Female,99895.0,16541
United States,Springfield,Ohio,45503,,53.0,Female,62131.0,17628
United States,Louisville,Colorado,80027,West,42.0,Female,59937.0,14661
United States,Louisville,Colorado,80027,West,25.0,Female,75747.0,12754
United States,Louisville,Colorado,80027,,23.0,Female,41462.0,13373
United States,Carrollton,Texas,75007,Central,30.0,Male,,16583
United States,Carrollton,Texas,75007,Central,18.0,Female,107891.0,14690
United States,Anaheim,California,92804,West,,,77201.0,18602
United States,Anaheim,California,92804,West,31.0,Female,31500.0,16563
United States,Anaheim,California,92804,West,,Female,125412.0,13390
United States,Anaheim,California,92804,West,,Female,31320.0,14378
United States,Anaheim,California,92804,,41.0,Female,70584.0,16313
United States,,California,92804,West,36.0,Female,103129.0,10147
United States,Richmond,Kentucky,40475,South,,Female,73425.0,12450
United States,Santa Barbara,California,93101,West,24.0,Male,51879.0,14596
United States,Santa Barbara,California,93101,West,25.0,Female,103611.0,10201
United States,Marion,Iowa,52302,Central,28.0,Female,85237.0,18307
United States,,Iowa,52302,Central,49.0,Female,94896.0,17727
United States,Marion,Iowa,52302,Central,47.0,Female,102592.0,17408
United States,Marion,Iowa,52302,Central,28.0,Male,97681.0,19627
United States,,New York,10035,East,42.0,Female,94742.0,14741
United States,Bryan,,77803,Central,20.0,Female,95672.0,12261
United States,,Texas,77803,Central,46.0,Male,60759.0,12461
United States,Akron,Ohio,44312,East,25.0,Female,41134.0,13184
United States,Chicago,,60653,Central,52.0,Female,121357.0,17686
United States,New York City,New York,10035,East,34.0,,,19062
United States,New York City,New York,10035,East,33.0,Female,78100.0,11533
United States,New York City,New York,10035,East,37.0,,103935.0,10538
United States,New York City,New York,10035,East,51.0,Female,62191.0,19164
United States,,New York,10035,East,21.0,Female,96304.0,16360
United States,San Francisco,California,94122,,,Female,106165.0,11976
United States,San Francisco,,94122,West,46.0,Male,30384.0,10873
United States,San Bernardino,California,92404,West,39.0,Female,68749.0,16647
United States,San Bernardino,California,92404,West,50.0,Female,,13342
United States,San Bernardino,California,92404,West,34.0,Female,70024.0,10330
United States,Niagara Falls,New York,14304,East,29.0,Male,119444.0,13322
United States,Philadelphia,Pennsylvania,19120,East,43.0,Female,101107.0,11695
United States,Philadelphia,Pennsylvania,19120,East,58.0,,37184.0,11011
United States,Cranston,Rhode Island,2920,East,27.0,Female,,11799
United States,Los Angeles,California,90049,West,50.0,Female,38095.0,16841
United States,New York City,New York,10009,East,28.0,Female,69573.0,14908
United States,New York City,New York,10009,East,36.0,Female,24067.0,16357
United States,New York City,New York,10009,East,44.0,,79496.0,14956
United States,San Francisco,California,94122,West,32.0,Female,73336.0,11544
United States,Anaheim,California,92804,West,,Female,66225.0,16801
United States,Anaheim,California,92804,West,39.0,,47456.0,12953
United States,Seattle,Washington,98103,West,,Male,38530.0,19143
United States,Philadelphia,Pennsylvania,19120,East,48.0,Male,88702.0,16181
United States,Philadelphia,,19120,East,18.0,Male,67369.0,16462
United States,Indianapolis,Indiana,46203,Central,31.0,Male,77584.0,18803
United States,,Indiana,46203,Central,,Female,80227.0,11559
United States,Indianapolis,,46203,,34.0,Female,66299.0,11254
United States,Indianapolis,Indiana,46203,,30.0,,85877.0,16899
United States,Indianapolis,,46203,Central,,Male,,12691
United States,Los Angeles,California,90045,West,30.0,Female,94671.0,15534
